행정코드,행정구역명,최하위행정구역명,생성일자,변경전행정구역코드
5273031026,전북특별자치도 무주군 무풍면 은산리,은산리,2024-01-18,4573031026
5273031027,전북특별자치도 무주군 무풍면 덕지리,덕지리,2024-01-18,4573031027
5273031028,전북특별자치도 무주군 무풍면 삼거리,삼거리,2024-01-18,4573031028
5273032000,전북특별자치도 무주군 설천면,설천면,2024-01-18,4573032000
5273032021,전북특별자치도 무주군 설천면 기곡리,기곡리,2024-01-18,4573032021
5273032022,전북특별자치도 무주군 설천면 길산리,길산리,2024-01-18,4573032022
5273032023,전북특별자치도 무주군 설천면 청량리,청량리,2024-01-18,4573032023
5273032024,전북특별자치도 무주군 설천면 소천리,소천리,2024-01-18,4573032024
5273032025,전북특별자치도 무주군 설천면 대불리,대불리,2024-01-18,4573032025
5273032026,전북특별자치도 무주군 설천면 미천리,미천리,2024-01-18,4573032026
5273032027,전북특별자치도 무주군 설천면 장덕리,장덕리,2024-01-18,4573032027
5273032028,전북특별자치도 무주군 설천면 두길리,두길리,2024-01-18,4573032028
5273032029,전북특별자치도 무주군 설천면 심곡리,심곡리,2024-01-18,4573032029
5273032030,전북특별자치도 무주군 설천면 삼공리,삼공리,2024-01-18,4573032030
5273033000,전북특별자치도 무주군 적상면,적상면,2024-01-18,4573033000
5275032031,전북특별자치도 임실군 운암면 운종리,운종리,2024-01-18,4575032031
5275032032,전북특별자치도 임실군 운암면 운암리,운암리,2024-01-18,4575032032
5275032033,전북특별자치도 임실군 운암면 금기리,금기리,2024-01-18,4575032033
5275032034,전북특별자치도 임실군 운암면 운정리,운정리,2024-01-18,4575032034
5275033000,전북특별자치도 임실군 신평면,신평면,2024-01-18,4575033000
5275033021,전북특별자치도 임실군 신평면 창인리,창인리,2024-01-18,4575033021
5275033022,전북특별자치도 임실군 신평면 대리,대리,2024-01-18,4575033022
5275033023,전북특별자치도 임실군 신평면 호암리,호암리,2024-01-18,4575033023
5275033024,전북특별자치도 임실군 신평면 원천리,원천리,2024-01-18,4575033024
5275033025,전북특별자치도 임실군 신평면 가덕리,가덕리,2024-01-18,4575033025
5275033026,전북특별자치도 임실군 신평면 덕암리,덕암리,2024-01-18,4575033026
5275033027,전북특별자치도 임실군 신평면 용암리,용암리,2024-01-18,4575033027
5275034000,전북특별자치도 임실군 성수면,성수면,2024-01-18,4575034000
5275034021,전북특별자치도 임실군 성수면 도인리,도인리,2024-01-18,4575034021
5275034022,전북특별자치도 임실군 성수면 양지리,양지리,2024-01-18,4575034022
5275034023,전북특별자치도 임실군 성수면 삼봉리,삼봉리,2024-01-18,4575034023
5275034024,전북특별자치도 임실군 성수면 태평리,태평리,2024-01-18,4575034024
5275034025,전북특별자치도 임실군 성수면 성수리,성수리,2024-01-18,4575034025
5275034026,전북특별자치도 임실군 성수면 왕방리,왕방리,2024-01-18,4575034026
5275034027,전북특별자치도 임실군 성수면 오봉리,오봉리,2024-01-18,4575034027
5275034028,전북특별자치도 임실군 성수면 삼청리,삼청리,2024-01-18,4575034028
5275034029,전북특별자치도 임실군 성수면 월평리,월평리,2024-01-18,4575034029
5275034030,전북특별자치도 임실군 성수면 봉강리,봉강리,2024-01-18,4575034030
5275034031,전북특별자치도 임실군 성수면 오류리,오류리,2024-01-18,4575034031
5275035500,전북특별자치도 임실군 오수면,오수면,2024-01-18,4575035500
5275035521,전북특별자치도 임실군 오수면 오수리,오수리,2024-01-18,4575035521
5275035522,전북특별자치도 임실군 오수면 용정리,용정리,2024-01-18,4575035522
5117013400,강원특별자치도 동해시 신흥동,신흥동,2023-06-11,4217013400
5117013500,강원특별자치도 동해시 비천동,비천동,2023-06-11,4217013500
5117013600,강원특별자치도 동해시 달방동,달방동,2023-06-11,4217013600
5119000000,강원특별자치도 태백시 ,태백시,2023-06-11,4219000000
5119010100,강원특별자치도 태백시 황지동,황지동,2023-06-11,4219010100
5119010200,강원특별자치도 태백시 장성동,장성동,2023-06-11,4219010200
5119010300,강원특별자치도 태백시 금천동,금천동,2023-06-11,4219010300
5119010400,강원특별자치도 태백시 철암동,철암동,2023-06-11,4219010400
5119010500,강원특별자치도 태백시 문곡동,문곡동,2023-06-11,4219010500
5119010600,강원특별자치도 태백시 동점동,동점동,2023-06-11,4219010600
5119010700,강원특별자치도 태백시 소도동,소도동,2023-06-11,4219010700
5119010800,강원특별자치도 태백시 혈동,혈동,2023-06-11,4219010800
5119010900,강원특별자치도 태백시 화전동,화전동,2023-06-11,4219010900
5119011000,강원특별자치도 태백시 적각동,적각동,2023-06-11,4219011000
5119011100,강원특별자치도 태백시 창죽동,창죽동,2023-06-11,4219011100
5119011200,강원특별자치도 태백시 통동,통동,2023-06-11,4219011200
5119011300,강원특별자치도 태백시 백산동,백산동,2023-06-11,4219011300
5119011400,강원특별자치도 태백시 원동,원동,2023-06-11,4219011400
5119011500,강원특별자치도 태백시 상사미동,상사미동,2023-06-11,4219011500
5119011600,강원특별자치도 태백시 하사미동,하사미동,2023-06-11,4219011600
5119011700,강원특별자치도 태백시 조탄동,조탄동,2023-06-11,4219011700
5121000000,강원특별자치도 속초시 ,속초시,2023-06-11,4221000000
5121010100,강원특별자치도 속초시 영랑동,영랑동,2023-06-11,4221010100
5121010200,강원특별자치도 속초시 동명동,동명동,2023-06-11,4221010200
5121010300,강원특별자치도 속초시 중앙동,중앙동,2023-06-11,4221010300
5121010400,강원특별자치도 속초시 금호동,금호동,2023-06-11,4221010400
5121010500,강원특별자치도 속초시 청학동,청학동,2023-06-11,4221010500
5121010600,강원특별자치도 속초시 교동,교동,2023-06-11,4221010600
5121010700,강원특별자치도 속초시 노학동,노학동,2023-06-11,4221010700
5121010800,강원특별자치도 속초시 조양동,조양동,2023-06-11,4221010800
5121010900,강원특별자치도 속초시 청호동,청호동,2023-06-11,4221010900
5121011000,강원특별자치도 속초시 대포동,대포동,2023-06-11,4221011000
5121011100,강원특별자치도 속초시 도문동,도문동,2023-06-11,4221011100
5121011200,강원특별자치도 속초시 설악동,설악동,2023-06-11,4221011200
5121011300,강원특별자치도 속초시 장사동,장사동,2023-06-11,4221011300
5123000000,강원특별자치도 삼척시 ,삼척시,2023-06-11,4223000000
5123010100,강원특별자치도 삼척시 성내동,성내동,2023-06-11,4223010100
5123010200,강원특별자치도 삼척시 성북동,성북동,2023-06-11,4223010200
5123010300,강원특별자치도 삼척시 읍상동,읍상동,2023-06-11,4223010300
5123010400,강원특별자치도 삼척시 읍중동,읍중동,2023-06-11,4223010400
5123010500,강원특별자치도 삼척시 당저동,당저동,2023-06-11,4223010500
5123010600,강원특별자치도 삼척시 교동,교동,2023-06-11,4223010600
5123010700,강원특별자치도 삼척시 갈천동,갈천동,2023-06-11,4223010700
5123010800,강원특별자치도 삼척시 증산동,증산동,2023-06-11,4223010800
5123010900,강원특별자치도 삼척시 우지동,우지동,2023-06-11,4223010900
5123011000,강원특별자치도 삼척시 마달동,마달동,2023-06-11,4223011000
5123011100,강원특별자치도 삼척시 자원동,자원동,2023-06-11,4223011100
5123011200,강원특별자치도 삼척시 평전동,평전동,2023-06-11,4223011200
5123011300,강원특별자치도 삼척시 등봉동,등봉동,2023-06-11,4223011300
5123011400,강원특별자치도 삼척시 도경동,도경동,2023-06-11,4223011400
5123011500,강원특별자치도 삼척시 마평동,마평동,2023-06-11,4223011500
5123011600,강원특별자치도 삼척시 오사동,오사동,2023-06-11,4223011600
5123011700,강원특별자치도 삼척시 건지동,건지동,2023-06-11,4223011700
5123011800,강원특별자치도 삼척시 원당동,원당동,2023-06-11,4223011800
5123011900,강원특별자치도 삼척시 성남동,성남동,2023-06-11,4223011900
5123012000,강원특별자치도 삼척시 남양동,남양동,2023-06-11,4223012000
5123012100,강원특별자치도 삼척시 사직동,사직동,2023-06-11,4223012100
5123012200,강원특별자치도 삼척시 오분동,오분동,2023-06-11,4223012200
5123012300,강원특별자치도 삼척시 적노동,적노동,2023-06-11,4223012300
5123012400,강원특별자치도 삼척시 조비동,조비동,2023-06-11,4223012400
5123012500,강원특별자치도 삼척시 정상동,정상동,2023-06-11,4223012500
5123012600,강원특별자치도 삼척시 정하동,정하동,2023-06-11,4223012600
5123012700,강원특별자치도 삼척시 근산동,근산동,2023-06-11,4223012700
5123025000,강원특별자치도 삼척시 도계읍,도계읍,2023-06-11,4223025000
5123025021,강원특별자치도 삼척시 도계읍 발이리,발이리,2023-06-11,4223025021
5123025022,강원특별자치도 삼척시 도계읍 차구리,차구리,2023-06-11,4223025022
5123025023,강원특별자치도 삼척시 도계읍 고사리,고사리,2023-06-11,4223025023
5123025024,강원특별자치도 삼척시 도계읍 산기리,산기리,2023-06-11,4223025024
5123025025,강원특별자치도 삼척시 도계읍 무건리,무건리,2023-06-11,4223025025
5123025026,강원특별자치도 삼척시 도계읍 한내리,한내리,2023-06-11,4223025026
5123025027,강원특별자치도 삼척시 도계읍 늑구리,늑구리,2023-06-11,4223025027
5123025028,강원특별자치도 삼척시 도계읍 점리,점리,2023-06-11,4223025028
5123025029,강원특별자치도 삼척시 도계읍 마교리,마교리,2023-06-11,4223025029
5123025030,강원특별자치도 삼척시 도계읍 도계리,도계리,2023-06-11,4223025030
5123025031,강원특별자치도 삼척시 도계읍 상덕리,상덕리,2023-06-11,4223025031
5123025032,강원특별자치도 삼척시 도계읍 황조리,황조리,2023-06-11,4223025032
5123025033,강원특별자치도 삼척시 도계읍 전두리,전두리,2023-06-11,4223025033
5123025034,강원특별자치도 삼척시 도계읍 흥전리,흥전리,2023-06-11,4223025034
5123025035,강원특별자치도 삼척시 도계읍 심포리,심포리,2023-06-11,4223025035
5123025036,강원특별자치도 삼척시 도계읍 구사리,구사리,2023-06-11,4223025036
5123025037,강원특별자치도 삼척시 도계읍 신리,신리,2023-06-11,4223025037
5123025300,강원특별자치도 삼척시 원덕읍,원덕읍,2023-06-11,4223025300
5123025321,강원특별자치도 삼척시 원덕읍 갈남리,갈남리,2023-06-11,4223025321
5123025322,강원특별자치도 삼척시 원덕읍 임원리,임원리,2023-06-11,4223025322
5123025323,강원특별자치도 삼척시 원덕읍 노곡리,노곡리,2023-06-11,4223025323
5123025324,강원특별자치도 삼척시 원덕읍 이천리,이천리,2023-06-11,4223025324
5275035523,전북특별자치도 임실군 오수면 신기리,신기리,2024-01-18,4575035523
5275035524,전북특별자치도 임실군 오수면 둔덕리,둔덕리,2024-01-18,4575035524
5275035525,전북특별자치도 임실군 오수면 용두리,용두리,2024-01-18,4575035525
5275035526,전북특별자치도 임실군 오수면 둔기리,둔기리,2024-01-18,4575035526
5275035527,전북특별자치도 임실군 오수면 대정리,대정리,2024-01-18,4575035527
5275035528,전북특별자치도 임실군 오수면 대명리,대명리,2024-01-18,4575035528
5275035529,전북특별자치도 임실군 오수면 오산리,오산리,2024-01-18,4575035529
5275035530,전북특별자치도 임실군 오수면 주천리,주천리,2024-01-18,4575035530
5275035531,전북특별자치도 임실군 오수면 오암리,오암리,2024-01-18,4575035531
5275035532,전북특별자치도 임실군 오수면 봉천리,봉천리,2024-01-18,4575035532
5275035533,전북특별자치도 임실군 오수면 군평리,군평리,2024-01-18,4575035533
5275035534,전북특별자치도 임실군 오수면 금암리,금암리,2024-01-18,4575035534
5275036000,전북특별자치도 임실군 신덕면,신덕면,2024-01-18,4575036000
5275036021,전북특별자치도 임실군 신덕면 수천리,수천리,2024-01-18,4575036021
5275036022,전북특별자치도 임실군 신덕면 삼길리,삼길리,2024-01-18,4575036022
5275036023,전북특별자치도 임실군 신덕면 신흥리,신흥리,2024-01-18,4575036023
5275036024,전북특별자치도 임실군 신덕면 신덕리,신덕리,2024-01-18,4575036024
5275036025,전북특별자치도 임실군 신덕면 조월리,조월리,2024-01-18,4575036025
5275036026,전북특별자치도 임실군 신덕면 월성리,월성리,2024-01-18,4575036026
5275036027,전북특별자치도 임실군 신덕면 지장리,지장리,2024-01-18,4575036027
5275036028,전북특별자치도 임실군 신덕면 금정리,금정리,2024-01-18,4575036028
5275036029,전북특별자치도 임실군 신덕면 오궁리,오궁리,2024-01-18,4575036029
5275037000,전북특별자치도 임실군 삼계면,삼계면,2024-01-18,4575037000
5275037021,전북특별자치도 임실군 삼계면 후천리,후천리,2024-01-18,4575037021
5275037022,전북특별자치도 임실군 삼계면 봉현리,봉현리,2024-01-18,4575037022
5275037023,전북특별자치도 임실군 삼계면 세심리,세심리,2024-01-18,4575037023
5275037024,전북특별자치도 임실군 삼계면 학정리,학정리,2024-01-18,4575037024
